Tanggal,Teks_Ulasan,Rating
2026-05-15 10:53:44,"permainan nya sangat seru,apa lagi bisa ketemu bayak orang atau bisa berkomunikasi dg orang,pokoknya permainannya sangat seru.",5
2026-05-15 10:26:49,bagus,5
2026-05-15 10:10:54,"Hai, saya pemain lama dari 2018/19 . Seru emang saat zaman dulu. Terus , karena upgrade terlalu besar, hp yg dulu sy pakai sudah tidak sanggup. akhirnya vakum dlm waktu lama. Nah ,sekarang sy sudah punya device baru yg mumpuni untuk main lagi. Tapi banyak perubahan yg signifikan yg sudah terjadi selama ini. Apalagi di Map SANHOK. Sepertinya ini area terlalu sulit skrg, beda dengan yg dulu. terus, tolong subtitle/narasi UI agar di gede ini . terlalu kecil untuk kami yg pemain uzur 👍",3
2026-05-15 10:02:57,Game nya bagus tapi tolong diperkecil lagi kasian yang pengen main karna speksipikasi rendah tolong dibuat merata,5
2026-05-15 09:30:00,game bagus👍😎 Ter-Baik👍💯 namun Hp ku memori nya penuh.. unninstal dulu ya,5
2026-05-15 09:13:15,sudah nggak seru lagi...salam player seson 2,2
2026-05-15 09:12:12,Penn main pubgg,5
2026-05-15 09:10:11,"seru, asik, menarik",5
2026-05-15 09:04:35,Min kenapa saya tidak bisa masuk,5
2026-05-15 08:56:38,next bertema nusantara😅,4
2026-05-15 08:46:32,makin menyala memori ku😭,5
2026-05-15 08:36:15,baguss sekali tapi hp gaa kuatt 😭,5
2026-05-15 08:16:22,okey,5
2026-05-15 07:58:52,kalo mau ngadain grading mending dari ace dominator ke conqueror. grading di crown ke ace dan seterus nya bikin males main,1
2026-05-15 07:29:18,boros paket gua hampir habis saat mainin,1
2026-05-15 07:20:35,mantap,5
2026-05-15 07:10:30,"hallo developer, tolong hapus system granding, karena itu sangat mempersulit player saat menaikan rank, soalnya mau naikan rank Dari crown ke ace saja sangat sulit, sering dipertemukan dengan player dengan device yang memumpuni, apalagi saat sudah 2 kali menang Dan tinggal 1,terus kita kalah/tida capai target 2 kali pertempuran, langsung direset pencapaian yang awal tadi, langsung mulai ulang Dari satu, Dan disini yang buat frustasi. tolong untuk developer yang terhormat, tingkat kan lagi 🙏",3
2026-05-15 07:09:49,"ada bug yg merugikan pemain yakni force close dari awal main udah terasa lag nya tidak lama kemudian langsung force close(keluar sendiri),mohon diperbaiki bug ini agar tidak merugikan pemain",1
2026-05-15 07:07:41,"setiap mau log in, selalu ada pemberitahuan "" Download Resources "" tapi tidak ada tampilan downloadan nya? sebelum nya tidak pernah terjadi? ada kendala apa yah developer?",3
2026-05-15 06:30:02,"jijik bener update 4.4 banyak banget bug nya,lu sebelum update test dulu masa gak ada server test biar tau ada bug atau engga",1
2026-05-15 06:12:16,gak masuk ke pertempuran,1
2026-05-15 05:34:44,tidak bisa update nge stuck loading trus,1
2026-05-15 04:31:51,player 6 tahun lalu kembali mantappp,5
2026-05-15 04:03:09,"Terlalu banyak bot, jadi kalau ketemu player asli jd ragu jadinya kurang refleks.",5
2026-05-15 03:22:35,jujur game ini tuh seru cuma banyak suami orang yang ngaku bujang sialan😞,5
2026-05-15 03:02:54,asyiknya main kayak ginian,5
2026-05-15 02:26:54,Lebih baik,5
2026-05-15 02:09:44,pas turun dari pesawat mw sampai tapi rumah nya agak gebab nya cuma segitu aja dari aku terima kasih,5
2026-05-15 01:51:54,"developernya gak jelas, masa mau war di matiin redzone anehhb",1
2026-05-15 01:50:24,saya sangat suka game ini,5
2026-05-15 01:46:35,minim player matching play game susah,1
2026-05-15 01:40:42,tolong kurangin bug agar kita turun rumah sudah keliatan,5
2026-05-15 01:38:37,mantap bangat gem ini,5
2026-05-15 01:34:16,tencent gajelas banyak bug nya,1
2026-05-15 01:26:50,game bogay,3
2026-05-15 01:09:01,Alan Walker adalah versi terbaik PUGB di era nya.. rindu teman2 yg dulu mabar smpai lupa waktu di era itu. and please ramaikan lagi yuk pugb dan tolong kita Naikan bintang nya lagi ke arah 5.0%,5
2026-05-15 01:06:55,"kenapa harley nya suara nya tidak blar blar, kecewa saya berjam jam saya download data demi naik harley di pubg malah suara nya kek vario gerung. kecewa saya. tolong sistem nya tambahin suara blar blar harley pada umumnya biar pemain makin nikmati naik harley dengan suara blar blar nya walaupun di real life cuma naik beat karbu.",1
2026-05-15 00:59:00,sekarang ram 16 gb sudah tidak menjamin kelancaran bermain pubgm,5
2026-05-15 00:47:51,GOOD GAME,5
2026-05-15 00:43:13,gamenya sangat bagus sekali grafiknya juga Jan josjis,5
2026-05-15 00:36:00,game burik cuy jangan download,1
2026-05-15 00:32:09,Tidak jelas,2
2026-05-15 00:14:59,selama bermain sudah bagus semoga tidak ada cheater lagi,5
2026-05-15 00:03:46,kalau dulu masih ada hujan petir sama malam tahun2018 sekarang tidak ada siang aja mohon di dibuatkan lagi,4
2026-05-15 00:03:29,terlalu lama waktu menunggu macth nya... membosankan.,3
2026-05-14 23:50:12,hebat,5
2026-05-14 23:49:36,jarigan ya susah,4
2026-05-14 23:40:20,"pencarian battle rank classic lama sekali,",5
2026-05-14 23:23:12,bagus,5
2026-05-14 23:18:56,saya sangat senang bermain pubg mobile buat bisa medapatkan teman yg banyak disi,5
2026-05-14 23:16:37,hujan dan malam nya belum ada,5
2026-05-14 23:15:28,hero's crown event sampah banyak camper,5
2026-05-14 23:13:47,update terus sampai 100gb,1
2026-05-14 22:49:51,terlalu sering update dan berat,1
2026-05-14 22:49:26,tolong jangan pata pata saya kasih tips bintang 5,5
2026-05-14 22:48:04,lama banget dah lu bikin game ajakrang pengen main game yang cepet game ini malah bgelama lamain mati nya nggak realistis masa Pati keluar asap kena azab terus kalo mati ya jadi mayat lah lu bikin game yang bener aja,1
2026-05-14 22:46:01,tiap tahun siseon trus dibup....bikin kaga jelas...,1
2026-05-14 22:41:21,jellek banyak bug masa udah donlod di suru donlod lagi,4
2026-05-14 22:29:57,"saya suka dengan adanya grading, lebih banyak jumpa pemain dari pada bot.. disitu kita tau, kita udah layak apa belum..",5
2026-05-14 22:19:58,gamenya seru sih tapi kalo kasih musuh yang bener jangan yang chat musuhnya masih level 15 gua 26 masa kalah tim gua GK jelas,2
2026-05-14 22:05:54,Game yang sangat bagusssssss,2
2026-05-14 22:01:45,game nya seru dan asik juma update data nya banyak sekali .,3
2026-05-14 21:57:54,semakin kesini susah naik tier ace ke tier selnjutnya,1
2026-05-14 21:56:28,update game semua disuruh download ulang game haram,1
2026-05-14 21:55:36,tolong Tencent / krafton : saya dulu udah sering komplen di ingame di layanan pelanggan tentang : SCARL Thorn Of Malice & M416 Lizard Roar untuk ditambahkan One Hit Effect tolong banget udah max soalnya. makasih,3
2026-05-14 21:55:34,"aplikasi jelek, jaringan lagi bagus"" nya malah dikeluarkan dlam game, koncet",1
2026-05-14 21:53:52,"hentikan even lebay sudah mirip ff saja ni game kayak game bocah even gak masuk akal , balikin pubg seperti dlu lagi yg real perang bukan sprto skrang sangat lebay",1
2026-05-14 21:52:06,krafton tolong perbaiki bug jaringan di update terbaru sekarang,5
2026-05-14 21:51:35,game yang sangat worit.,5
2026-05-14 21:49:37,gem rusak,1
2026-05-14 21:48:43,mode FPP seperti mitos,5
2026-05-14 21:48:37,"gamenya bagus, dan sangat inspiratif bagi saya untuk belajar fokus dan kekompakan dalam team 💪🔥",4
2026-05-14 21:45:28,👍👍,5
2026-05-14 21:43:01,baik sih suka pubg,5
2026-05-14 21:42:15,mantap,5
2026-05-14 21:39:51,saya paling suka game' PUBG mobile keren,5
2026-05-14 21:36:14,suka sekali namun sayang sekarang besar x memori yang harus di sediakan,5
2026-05-14 21:27:49,Terbaik😇🙏🏻❤️,5
2026-05-14 21:26:38,gacha ga hoki,5
2026-05-14 21:22:55,lumayan bgus,1
2026-05-14 21:19:11,the beast deh semangat untuk developer nya,5
2026-05-14 21:19:09,bug terbaru turun dari mobil lama banget🙁🙁🙁,5
2026-05-14 21:14:31,cukup baik sementara ini,5
2026-05-14 21:10:03,sangat seru,5
2026-05-14 21:09:57,"ukuran update gak ada otak, siapa yg main game kek gini",1
2026-05-14 21:08:31,"Sangat seru ya, apalagi setiap season menghadirkan dengan ivent ivent yang menarik untuk bermain PUBG MOBILE",5
2026-05-14 21:07:31,mantap,5
2026-05-14 20:59:03,"game semakin berat,, pake hp kentang ram 4 gak bisa main pdhal pake grafis super smooth",1
2026-05-14 20:56:31,berat banget buat naikin rank ke ace.... masa 2-3x ditembak langsung knock kek semacem kena cheat padahal pakai rompi dan helm level 3..!!!,5
2026-05-14 20:48:35,game nxa bagus.tapi ada sedikit keluhan sya.kenapa ketika kita dalam loby selalu ngeleg???.kasih 4 bintang aja dulu.,4
2026-05-14 20:47:57,gua player lama banget kecewa aku kenapa abis update kaia jaringan Nia nkelek tapi jaringan Nia bagus loo,3
2026-05-14 20:40:18,"tolong proses pembelian uc nya diperbaikin lah, udh bayar tapi ucnya ga instan masuk",2
2026-05-14 20:26:51,seru saya bisa sampai rank ace,5
2026-05-14 20:17:06,"Bug Maps, How can I explain it if there is an email from you :v",3
2026-05-14 20:16:31,sangat bagus,5
2026-05-14 20:13:14,pubg love you,5
2026-05-14 20:11:36,MAKSUDNYA APA YA LAGI NGELOOT DITIBANIN REDZONE ANJ,5
2026-05-14 20:10:24,permainan sangat bagus tingkatkan,5
2026-05-14 20:10:06,tampilkan mode malam dan hujan lagi dong kangen saat-saat itu,3
2026-05-14 20:05:43,"sekarang,kurang baik bagi para pengguna android itu aja",1
2026-05-14 20:04:58,"bagus sih aku suka, main pubg mulai dari 2019, cuma sekarang kebanyakan update",4
2026-05-14 20:04:08,bukan gmana² ya tapi sistem rank masih enak jaman poin di situ yang membuat game seru player jadi tidak ngendok hingga zona akhir dan poin di nilai melalui cara dia berperang di tambah cara dia survive,4
2026-05-14 20:03:56,sangat seru,2
2026-05-14 20:02:53,kepingin banget m4 grasier,5
2026-05-14 20:01:34,"grading mempersulit pemain boss, udah banyak yang ga main, malah di tambahin grading, hadeh apa coba",1
2026-05-14 19:52:17,"Gamenya seru, asik buat main bareng.",5
2026-05-14 19:44:41,updet ny keterlaluan memakan kuota bnget....,2
2026-05-14 19:42:56,game paling bagus menurut saya❤,5
2026-05-14 19:33:02,sangat bagus👍,5
2026-05-14 19:31:17,pas mantap,5
2026-05-14 19:27:41,"Buat tencent terimakasih telah menghadirkan game yang sangat menarik dan banyak yang suka, saya mewakili daripada temen temen yang lain, mohon game pubg mobile terus berkembang terutama tetap dapat di mainkan di device ram 2GB tetap optimal, kami semua berterimakasih atas perhatian dan mohon lekas di tanggapi",5
2026-05-14 19:27:19,kurang keras bos musuhnya banyak bot AI kasih keras lah tapi (hapusin system grading) hehehe...,5
2026-05-14 19:25:11,i like,5
2026-05-14 19:18:50,event gila gak bisa rivef kecewa aku,1
2026-05-14 19:18:11,jelekk banyak yang frustasi untuk player menengah semenjak adanya sistem grading jadi susah🥺,1
2026-05-14 19:16:55,kesel bgt gua setelah update ngebug mulu,5
2026-05-14 19:16:46,setelah update malah susah masuk pertempuran,3
2026-05-14 19:14:12,gameplay nya sangat seru,5
2026-05-14 18:59:31,"kenapa sering kali apdet,udah tu besar pula mb nya",5
2026-05-14 18:59:15,"perbaiki lagi setelah terjun pasti tidak kelihatan mana tembok mana pintu terkadang sudah dapat senjata tidak ada gambar senjata nya bagian mana mau nembak ,sedang kan musuh didepan mata harus nunggu 10 atau lebih baru muncul senjata nya",2
2026-05-14 18:57:21,"sangat bagus hanya saja hp 8 ram masih termasuk hp kentang, tolong minimal hp 8 ram sudah lumayang memainkan pubg dong",5
2026-05-14 18:55:49,keren,5
2026-05-14 18:53:35,"⭐⭐⭐⭐⭐ terimakasih tanggapan dari team PUBG 🙏 sekarang tida susah mendapatkan senjata , obat obatan dan mudah mendapatkan kendaraan dalam keadaan zona menipis 👍👍👍👍👍 , Cuman kalau udah SEASON kenapa koneksi selalu buruk ? 😁",5
2026-05-14 18:43:35,"Permainan yang seru, membuat saya kecanduan, tidak perlu jago, gameplay seperti apapun tetap seru. permainannya sederhana dan unik. update terbaru sangat mulus dan stabil dibandingkan dengan pembaruan sebelumnya yang sangat lag. Sekarang permainan berjalan lancar dan saya semakin menikmati permainannya. Pertahankan dan terus tingkatkan, saya suka!",5
2026-05-14 18:32:40,keren lah pokoknya hanya saja terlalu banyak menggunakan penyimpanan,4
2026-05-14 18:20:34,makin aneh makin susah sistem makin nda jelas semua,1
2026-05-14 18:20:33,game ini bagus. saya pemain dari season 1 sampe skarang. setelah saya pensiun. anak saya yang akan meneruskannya. kinarraya007.,5
2026-05-14 18:18:00,perbaharui lagi kabut gk enak,3
2026-05-14 18:17:00,coba bkin event nostalgia . kembali k season 2 . zaman lagu nya alan walker.. kita yg main di 2018-2019 kangen masa itu.,4
2026-05-14 18:15:18,sudah ada peningkatan,5
2026-05-14 18:14:04,saran saya . tolong kembalikan game ini seperti tahun 2019 . saat sountrek ya on my way . pasti pemain PUBG pada setujuh . banyak kenangan di tahun itu .,5
2026-05-14 18:13:36,si anj malah update,2
2026-05-14 17:56:45,"tolong, jika sedang nyalain grading musuhnya jangan yang susah², sedangkan gradingnya ga aktif musuhnya mudah. jangan gitu dong min, pantes aja playernya sudah banyak yg hilang, mode grading aja susah banget.",2
2026-05-14 17:55:51,update sekarang kenapa bisa service obb pubg tolong di tindak lanjuti,1
2026-05-14 17:49:37,bagus,5
2026-05-14 17:49:28,game idamanku dari dulu ini sampe sekarang,5
2026-05-14 17:48:03,gamenya seru tapi susah,5
2026-05-14 17:47:05,karna saya susah dapat infor glacier jadi sy kasi bintang 1😹,1
2026-05-14 17:37:15,kenapa tiap abgret sensinya slalu berubah....,1
2026-05-14 17:37:15,Oke Sangat bagus,5
2026-05-14 17:35:56,"game terlalu banyak ufdate ,game paling ngeselin",1
2026-05-14 17:33:44,saya heran.. kenapa sebentar sebentar harus update... semakin kurang minat sama game ini,1
2026-05-14 17:31:24,saya player baru di pubgm baru main sejak season S27. sistem grading sudah sangat bagus menurut saya. jadi yang naik ke dominator itu benar benar player yang bisa diandalkan,5
2026-05-14 17:30:58,sangat bagus,5
2026-05-14 17:29:45,mantaf baru download,5
2026-05-14 17:23:57,kok gini sekarang pubg sinyal bagus lasung leg eggak bisa nembak aku kecewa sama pubg aku kasih bintang satu,1
2026-05-14 17:20:13,kenapa event bulan ini saya ga bisa login stuck di background loading muluuu padahal jaringan bagus masa saya uninstall dlu trs didownload lgi baru bisa main,3
2026-05-14 17:18:45,kurangi bot di eranggel karena sangat mengganggu sekali. di saat kita lagi mengintai musuh bot datang dari belakang. kadang satu macth isinya bot semua di eranggel. membuat cepat bosan.,3
2026-05-14 17:17:44,good,4
2026-05-14 17:11:16,"knp sih, awal download itu, FPS nya gpernah nama nya stabil, sinyal 20mps, tp FPS drop mulu, heran gue player kasih bintang 4 karna masih belum di perbaikan FPS males main jadi nya, coba FPS normal"" bug yg di perbaiki, FPS gk... tolong yaa secepatnya, lagi bentar turun season, biar enak main nya.!",4
2026-05-14 17:10:54,pubji semakin keren..aku main baru 3thn..makin bagus az nih..sukses selalu pubji..,5
2026-05-14 17:07:47,game ini sebenernya udh mati kutu outfit yg ga msuk akal di jual gameplay udh banyak ngebosenin di tambah banyak nya hal² yg di persulit yah intinya player lama dh pensiun kek gw ini skrng udh ga maen ni game cape makan hati ga seru cuma ngabisin waktu tapi ga dpt hiburannya game sepi pula hadeh...,1
2026-05-14 17:00:50,tolong perbaiki akun saya tiba-tiba hilang sendiri,1
2026-05-14 16:56:40,suguh mengasikan,5
2026-05-14 16:55:48,mohon bantuan untuk setting gyroscope nya sering error dan terbalik,5
2026-05-14 16:41:38,good game,5
2026-05-14 16:41:17,"hapus syarat naik ace dengan 3 kali menang berturut"" karena kekuatan lawan jauh lebih tinggi",4
2026-05-14 16:38:10,game play mantap,5
2026-05-14 16:36:59,"cheaternya mulai banyak lagi, mohon perketat user dengan akun mencurigakan",5
2026-05-14 16:34:42,keren,5
2026-05-14 16:30:12,game terbaik pertama,5
2026-05-14 16:29:21,turunin harga uc,5
2026-05-14 16:05:50,tolong pandangan kamera tpp di tambah sampai 110 atau 120,5
2026-05-14 15:59:06,ok,5
2026-05-14 15:54:27,"game ini sekarang menjadi leg frame drop, dalam posisi close combat sinyal sering leg,tidak seperti dulu yg saat close combat sangat lancar saat season 1-2-3-4 mulai dari season 5 sampai sekarang leg frame drop permainan sulit banyak cheater yg tidak terlihat bahwa player itu sebenarnya cheater d tambah sistim grading mempersulit player untuk naik rank ace ke atas pokoknya game ini hilang keseruannya",1
2026-05-14 15:53:11,sangat bagus,5
2026-05-14 15:48:14,hp ram 2 GB bisa gak ya🧐,5
2026-05-14 15:45:32,perbaiki game ini sumpah main di rondo kadang GK bsa jualan game bodo,2
2026-05-14 15:42:45,PUBGM Paling terbaik di dunia,5
2026-05-14 15:42:34,gila 30gb hilang sia sia.. ada minta update dari dlaam ingame 600mb. slsai download 600mb install update... setuju setuju terus malah hilang gamenya dari HP,2
2026-05-14 15:39:05,"bagus. tapi aku gak mulai dari nol, aku di kasih akun pubg sama omku. sultan akunnya",5
2026-05-14 15:37:07,"pihak deplover hanya bisa minta maaf sajah tak bisa memperbaiki masalah saya sangat kecewa sekali.!!! tiap saya main kalo ada musuh tiba2 NGELEG..!!! DAN SETEP MUSUH TAK ADA TIBA SUDAH TEMBAK saya itu masalah nya bikin saya sakit hati dan kecewa berat pihak deplover mau jawab apa,, pasti cuma minta maaf doang sudah bertahun2 main masalah tak kunjung di BENAHI.. COBA KAU MAU JAWAB APA masalah nya tak ada diperbaiki apdet RATUSAN MB tapi kaya... mau saya bilang kasar kah..",1
2026-05-14 15:36:54,game ini sangat bagus👍,5
2026-05-14 15:35:59,game sangat baik dan mudah dimainkan,5
2026-05-14 15:24:48,sudah mantap tingkat kan lagi,5
2026-05-14 15:19:12,fungsinya grading buat apa lagi lol,1
2026-05-14 15:18:23,nungguin pemainya lama,5
2026-05-14 15:06:30,"banyak update ga jelas pantesan ajh banyak yg ninggalin,uc mubah dapat nya sampah semua pantesan ajh banyak yg pindah ke ff",1
2026-05-14 15:05:58,Favorit,5
2026-05-14 15:05:15,tantangan Terbesar main Game ini ada lah Kalau ketemu lawan yang Jago🥲🤣Terus Aim nya On Poin terus,4
